,Unnamed: 0,GeoId,Place_Name,State_Abbr,State_Name,Type,All_Employers,All_Employees,All_Payroll,All_Revenue,Food_Services_Employers,Food_Services_Employees,Food_Services_Payroll,Food_Services_Revenue,Waste_Management_Employers,Waste_Management_Employees,Waste_Management_Payroll,Waste_Management_Revenue,Agriculture_Employers,Agriculture_Employees,Agriculture_Payroll,Agriculture_Revenue,Arts_Employers,Arts_Employees,Arts_Payroll,Arts_Revenue,Construction_Employers,Construction_Employees,Construction_Payroll,Construction_Revenue,Education_Employers,Education_Employees,Education_Payroll,Education_Revenue,Finance_Employers,Finance_Employees,Finance_Payroll,Finance_Revenue,Healthcare_Employers,Healthcare_Employees,Healthcare_Payroll,Healthcare_Revenue,Information_Employers,Information_Employees,Information_Payroll,Information_Revenue,Management_Employers,Management_Employees,Management_Payroll,Management_Revenue,Manufacturing_Employers,Manufacturing_Employees,Manufacturing_Payroll,Manufacturing_Revenue,Mining_Employers,Mining_Employees,Mining_Payroll,Mining_Revenue,Other_Employers,Other_Employees,Other_Payroll,Other_Revenue,Technical_Employers,Technical_Employees,Technical_Payroll,Technical_Revenue,Real_Estate_Employers,Real_Estate_Employees,Real_Estate_Payroll,Real_Estate_Revenue,Retail_Employers,Retail_Employees,Retail_Payroll,Retail_Revenue,Transportation_Employers,Transportation_Employees,Transportation_Payroll,Transportation_Revenue,Utilities_Employers,Utilities_Employees,Utilities_Payroll,Utilities_Revenue,Wholesale_Employers,Wholesale_Employees,Wholesale_Payroll,Wholesale_Revenue,Revenue_Per_Employee,Revenue_Per_Employer,Profit,Population,Percent_Male,Percent_Female,Percent_Under_5,Percent_Under_18,Percent_18_Over,Percent_21_Over,Percent_25_64,Percent_65_Over,Median_Age,Percent_White,Percent_Black,Percent_Native,Percent_Asian,Percent_Islander,Percent_Other,Percent_Mixed,Percent_Hispanic,Median_Income,Average_Income,Percent_High_School,Percent_Bachelors,Average_Household_Size,Percent_In_Poverty,Percent_16_Over_Working,Percent_Employed,Percent_Disabled,Percent_Health_Coverage,Percent_16_Over_Commuters,Percent_Drive_Alone,Percent_Drive_Carpool,Percent_Public_Transport,Percent_Walk,Percent_Other_Transport,Percent_Home_Office,Average_Commute_Time,Percent_0_Car,Percent_1_Car,Percent_2_Car,Percent_Veterans,Percent_Foreign,Percent_Speak_Spanish,Percent_Speak_IndoEuropean,Percent_Speak_Asian,Housing_Units_Total,Housing_Units_Owner,Housing_Units_Renter,Housing_Units_Single_Family,Ownership_Rate,Vacancy_Rate,Percent_Broadband,Housing_Units_Median_Value,Average_House_Value,Median_Owner_Monthly_Cost,Avg_Owner_Monthly_Cost,Median_Rent,Average_Rent,Median_Year_Built,1_Unit_Buildings,1_Unit_Buildings_Units,1_Unit_Buildings_Value,2_Unit_Buildings,2_Unit_Buildings_Units,2_Unit_Buildings_Value,3_4_Unit_Buildings,3_4_Unit_Buildings_Units,3_4_Unit_Buildings_Value,5_Over_Unit_Buildings,5_Over_Unit_Buildings_Value,5_Over_Unit_Buildings_Units,Consumer_Total_Expense,Consumer_Expense_Alcohol,Consumer_Expense_Alcohol_Home,Consumer_Expense_Beer_Bar,Consumer_Expense_Wine_Bar,Consumer_Expense_Clothes,Consumer_Expense_Mens_Clothes,Consumer_Expense_Womens_Clothes,Consumer_Expense_Childrens_Clothes,Consumer_Expense_Boys_Clothes,Consumer_Expense_Girls_Clothes,Consumer_Expense_Footwear,Consumer_Expense_Dining,Consumer_Expense_Dining_Breakfast,Consumer_Expense_Dining_Lunch,Consumer_Expense_Dining_Dinner,Consumer_Expense_Education,Consumer_Expense_Entertainment,Consumer_Expense_Clubs,Consumer_Expense_Dating,Consumer_Expense_Pet_Food,Consumer_Expense_Pet_Services,Consumer_Expense_Food_Home,Consumer_Expense_Bakery_Home,Consumer_Expense_Dairy_Home,Consumer_Expense_Fruits_Home,Consumer_Expense_Meat_Home,Consumer_Expense_Nonalcohol_Home,Consumer_Expense_Snacks_Home,Consumer_Expense_Healthcare,Consumer_Expense_Mentalcare,Consumer_Expense_Drugcar,Consumer_Expense_House_Services,Consumer_Expense_Eldercare,Consumer_Expense_Landscape,Consumer_Expense_Housekeeping,Consumer_Expense_PC,Consumer_Expense_Housing,Consumer_Expense_Home_Improvements,Consumer_Expense_Energy,Consumer_Expense_Phone,Consumer_Expense_Water,Consumer_Expense_Insurance,Consumer_Expense_Pensions,Consumer_Expense_Personalcare,Consumer_Expense_Haircare,Consumer_Expense_Personalcare_Products,Consumer_Expense_Transport,Consumer_Expense_Gas,Consumer_Expense_Vehicle_Repair,Consumer_Expense_Travel,Consumer_Expense_Airfare,Consumer_Expense_Auto_Rentals,Consumer_Expense_Travel_Lodging,Consumer_Expense_Travel_Meals,Consumer_Expense_Travel_Entertainment,All_Employee_Per_Employer,All_Revenue_Per_Employer,All_Avg_Payroll_Per_Employee,All_Population_Per_Employer,Food_Services_Employee_Per_Employer,Food_Services_Revenue_Per_Employer,Food_Services_Avg_Payroll_Per_Employee,Food_Services_Population_Per_Employer,Waste_Management_Employee_Per_Employer,Waste_Management_Revenue_Per_Employer,Waste_Management_Avg_Payroll_Per_Employee,Waste_Management_Population_Per_Employer,Agriculture_Employee_Per_Employer,Agriculture_Revenue_Per_Employer,Agriculture_Avg_Payroll_Per_Employee,Agriculture_Population_Per_Employer,Arts_Employee_Per_Employer,Arts_Revenue_Per_Employer,Arts_Avg_Payroll_Per_Employee,Arts_Population_Per_Employer,Construction_Employee_Per_Employer,Construction_Revenue_Per_Employer,Construction_Avg_Payroll_Per_Employee,Construction_Population_Per_Employer,Education_Employee_Per_Employer,Education_Revenue_Per_Employer,Education_Avg_Payroll_Per_Employee,Education_Population_Per_Employer,Finance_Employee_Per_Employer,Finance_Revenue_Per_Employer,Finance_Avg_Payroll_Per_Employee,Finance_Population_Per_Employer,Healthcare_Employee_Per_Employer,Healthcare_Revenue_Per_Employer,Healthcare_Avg_Payroll_Per_Employee,Healthcare_Population_Per_Employer,Information_Employee_Per_Employer,Information_Revenue_Per_Employer,Information_Avg_Payroll_Per_Employee,Information_Population_Per_Employer,Management_Employee_Per_Employer,Management_Revenue_Per_Employer,Management_Avg_Payroll_Per_Employee,Management_Population_Per_Employer,Manufacturing_Employee_Per_Employer,Manufacturing_Revenue_Per_Employer,Manufacturing_Avg_Payroll_Per_Employee,Manufacturing_Population_Per_Employer,Mining_Employee_Per_Employer,Mining_Revenue_Per_Employer,Mining_Avg_Payroll_Per_Employee,Mining_Population_Per_Employer,Other_Employee_Per_Employer,Other_Revenue_Per_Employer,Other_Avg_Payroll_Per_Employee,Other_Population_Per_Employer,Technical_Employee_Per_Employer,Technical_Revenue_Per_Employer,Technical_Avg_Payroll_Per_Employee,Technical_Population_Per_Employer,Real_Estate_Employee_Per_Employer,Real_Estate_Revenue_Per_Employer,Real_Estate_Avg_Payroll_Per_Employee,Real_Estate_Population_Per_Employer,Retail_Employee_Per_Employer,Retail_Revenue_Per_Employer,Retail_Avg_Payroll_Per_Employee,Retail_Population_Per_Employer,Transportation_Employee_Per_Employer,Transportation_Revenue_Per_Employer,Transportation_Avg_Payroll_Per_Employee,Transportation_Population_Per_Employer,Utilities_Employee_Per_Employer,Utilities_Revenue_Per_Employer,Utilities_Avg_Payroll_Per_Employee,Utilities_Population_Per_Employer,Wholesale_Employee_Per_Employer,Wholesale_Revenue_Per_Employer,Wholesale_Avg_Payroll_Per_Employee,Wholesale_Population_Per_Employer,Income_Per_Revenue,Industry_Count,Revenue_Per_Person,Profit_Per_Person,Performance,Population_Range
51,51,2569275,Templeton,MA,Massachusetts,town,60,662,20867,93394,12,63,751,3004,5,16,465,2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,350,10344,19298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,625,1721,10,37,1939,3964,0,0,0,0,13,133,4784,59007,4,49,1959,4363,0,0,0,0,0,0,0,0,141.0785498489426,1556.5666666666666,72527,8145.0,54.7,45.3,7.0,23.3,76.7,74.0,55.8,14.3,40.7,94.65,0.04,0.0,4.4,0.0,0.92,0.0,1.74,97550.0,114529.0,90.9,29.1,2.63,4.1,71.0,66.4,9.5,98.9,91.8,82.1,4.5,0.0,3.1,2.1,8.2,30.7,2.2,36.9,60.9,8.7,4.4,0.3,1.6,3.9,3230.0,2586.0,477.0,2560.0,84.4,5.2,89.0,273400.0,269709.0,1424.0,1266.0,1132.0,917.0,1973.0,25.0,25.0,4904366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,250,11921,676,3,407,29063,1623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1754,29554,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,344,44643,1623,4,396,52405,812,0,0,0,0,10,4539,35970,624,12,1091,39980,2029,0,0,0,0,0,0,0,0,1.2262993340043258,8,11.466421117249846,8.904481276856968,Below,Small
52,52,2569170,Taunton,MA,Massachusetts,city,863,12760,466638,1603373,118,2103,32718,107204,58,891,36312,109011,0,0,0,0,13,283,3962,12520,0,0,0,0,14,32,587,1972,51,578,39822,0,133,3589,165010,439404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,462,12382,40810,93,567,41340,92640,38,126,6321,39276,195,2861,77533,668568,47,1268,50651,91968,0,0,0,0,0,0,0,0,125.65619122257053,1857.9061413673232,1136735,59076.0,47.9,52.1,5.6,22.3,77.7,75.0,55.4,14.7,39.8,78.94,6.89,0.26,1.8,0.0,3.71,8.4,7.74,66787.0,85441.0,83.5,22.5,2.52,13.5,65.8,62.3,15.5,97.7,96.3,81.5,11.0,1.0,1.9,1.0,3.7,28.9,8.8,37.1,54.1,5.2,13.3,4.6,15.6,1.0,24705.0,14689.0,8470.0,11227.0,63.4,6.3,83.9,313300.0,318337.0,1518.0,1275.0,1067.0,915.0,1965.0,71.0,71.0,13343779.0,8.0,16.0,1373000.0,1.0,3.0,240000.0,0.0,0.0,0.0,71985.82,569.96,338.1,101.34,48.49,1945.72,365.82,673.02,279.2,90.44,106.12,468.09,3436.33,346.81,1040.6,1627.68,1675.72,2925.24,230.35,1.11,244.46,75.01,4976.57,642.11,503.11,973.21,1074.52,487.29,1783.61,5612.19,1059.6,136.68,1994.33,57.55,443.55,163.88,6.46,23250.01,3215.01,4521.4,1572.59,672.72,540.16,7478.84,820.07,82.46,370.86,8181.75,2102.02,1006.08,2293.48,577.55,49.91,639.71,541.38,159.88,0,0,0,0,18,909,15558,482,15,1880,40754,980,0,0,0,0,22,963,14000,4371,0,0,0,0,2,141,18344,4059,11,0,68896,1114,27,3304,45977,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,396,26801,552,6,996,72910,611,3,1034,50167,1495,15,3429,27100,291,27,1957,39946,1209,0,0,0,0,0,0,0,0,0.053288286630746556,11,27.140852461236374,19.241908727740537,Below,Large
53,53,2568750,Swansea,MA,Massachusetts,town,317,3845,121624,590006,41,614,9766,29920,28,62,2340,7479,0,0,0,0,15,134,2612,6638,0,0,0,0,0,0,0,0,11,96,5895,0,44,794,30979,63790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,135,2745,9840,34,361,19438,41670,9,13,551,6138,103,1636,47298,419066,0,0,0,5465,0,0,0,0,0,0,0,0,153.44759427828347,1861.2176656151416,468382,17020.0,48.5,51.5,3.9,18.6,81.4,79.4,55.5,21.1,45.2,93.6,0.68,0.48,1.5,0.0,0.42,3.33,0.53,101703.0,110121.0,89.8,30.2,2.49,4.2,66.0,62.7,12.6,97.9,96.2,85.2,9.2,0.5,0.5,0.7,3.8,26.6,2.8,23.0,74.2,6.8,10.2,0.4,11.3,0.5,6879.0,5915.0,837.0,6270.0,87.6,1.8,88.3,333600.0,345144.0,1562.0,1318.0,1183.0,1066.0,1971.0,53.0,53.0,9955577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,730,15906,399,2,267,37742,584,0,0,0,0,9,443,19493,1089,0,0,0,0,0,0,0,0,9,0,61406,1486,18,1450,39016,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,308,20333,511,11,1226,53845,481,1,682,42385,1816,16,4069,28911,159,0,0,0,0,0,0,0,0,0,0,0,0,0.1866438646386647,10,34.66545240893067,27.519506462984722,Below,Medium
54,54,2568645,Swampscott,MA,Massachusetts,town,220,2468,77326,370265,30,606,10768,38343,29,85,3875,15093,0,0,0,0,7,25,1163,7771,0,0,0,0,0,0,342,0,0,0,4012,0,44,706,26485,53197,4,23,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10464,39,75,3538,12599,20,110,4398,10701,41,791,20765,214222,6,47,1111,7875,0,0,0,0,0,0,0,0,150.02633711507292,1683.0227272727273,292939,15043.0,46.6,53.4,5.4,20.5,79.5,77.0,53.9,18.6,45.0,91.52,1.21,0.21,2.56,0.0,0.78,3.72,5.63,114086.0,156263.0,97.5,62.2,2.45,5.0,69.4,65.3,10.0,99.3,83.0,59.6,6.7,14.5,1.9,0.3,17.0,35.4,7.3,32.6,60.1,4.5,19.1,3.7,16.8,0.8,6332.0,4473.0,1620.0,3453.0,73.4,3.8,94.3,560500.0,623669.0,2764.0,2658.0,2056.0,1763.0,1949.0,4.0,4.0,1034444.0,3.0,6.0,1950000.0,0.0,0.0,0.0,9.0,11846019.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,1278,17769,485,3,520,45588,502,0,0,0,0,4,1110,46520,2080,0,0,0,0,0,0,0,0,0,0,0,0,16,1209,37514,331,6,0,37783,3641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,323,47173,373,6,535,39982,728,19,5225,26252,355,8,1313,23638,2427,0,0,0,0,0,0,0,0,0.42203016758267725,10,24.613773848301534,19.473442797314366,Below,Medium
55,55,2568610,Sutton,MA,Massachusetts,town,107,1126,41962,160921,12,150,3113,11307,18,384,15418,45714,0,0,0,0,5,41,1405,4992,0,0,0,0,0,0,0,0,7,26,1282,0,14,94,2542,6638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,164,12031,24092,5,12,559,2585,17,255,5612,65593,0,0,0,0,0,0,0,0,0,0,0,0,142.91385435168738,1503.9345794392525,118959,9334.0,49.4,50.6,6.6,20.0,80.0,78.7,56.3,16.1,42.1,91.73,1.5,0.0,1.56,0.0,0.22,4.98,1.81,124354.0,153346.0,96.5,43.4,2.77,2.9,74.9,73.5,8.2,97.9,88.7,78.9,5.7,1.3,0.9,1.8,11.3,28.4,2.9,19.0,78.0,7.8,4.0,1.1,2.0,1.2,3435.0,2954.0,417.0,2983.0,87.6,1.9,91.3,389100.0,417599.0,1784.0,1612.0,1178.0,947.0,1979.0,22.0,22.0,5796608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,942,20753,775,21,2540,40151,517,0,0,0,0,8,998,34268,1859,0,0,0,0,0,0,0,0,4,0,49308,1328,7,474,27043,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,831,73360,321,2,517,46583,1859,15,3858,22008,547,0,0,0,0,0,0,0,0,0,0,0,0,0.9529272127317131,8,17.240304263981145,12.744696807370902,Below,Small
56,56,2568400,Sunderland,MA,Massachusetts,town,32,243,16078,39163,8,115,2229,5845,0,0,0,1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,647,2789,6,28,1176,2882,6,15,585,7518,8,64,2072,18753,0,0,0,0,0,0,0,0,0,0,0,0,161.16460905349794,1223.84375,23085,3667.0,49.5,50.5,2.5,9.7,90.3,87.4,55.8,14.7,34.5,82.47,0.76,0.0,12.63,0.0,0.0,4.15,5.75,58750.0,74485.0,96.9,50.0,2.17,13.8,75.8,73.8,8.4,96.8,88.8,72.2,6.6,9.9,0.1,0.0,11.2,20.6,5.6,34.0,60.4,6.0,13.6,1.2,6.5,8.4,1813.0,727.0,939.0,814.0,43.6,8.1,91.6,340000.0,350179.0,935.0,950.0,1435.0,1386.0,1976.0,1.0,1.0,166500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,731,19383,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,697,30810,916,5,480,42000,610,3,1253,39000,610,8,2344,32375,458,0,0,0,0,0,0,0,0,0,0,0,0,1.9019227331920434,7,10.679847286610308,6.295336787564767,Below,XSmall
57,57,2568260,Sudbury,MA,Massachusetts,town,436,4811,223079,814056,34,666,13251,41727,23,572,23061,65370,0,0,0,0,22,222,6509,16121,0,0,0,0,7,28,481,1627,28,99,6177,0,73,1001,32554,77630,16,92,10111,0,0,0,0,0,0,0,0,0,0,0,0,0,46,302,8552,27355,120,910,89822,136440,0,0,0,0,63,871,31379,445896,4,48,1182,1890,0,0,0,0,0,0,0,0,169.2072334234047,1867.1009174311928,590977,18912.0,49.7,50.3,6.6,29.9,70.1,67.6,49.9,14.9,42.7,83.46,1.44,0.03,9.97,0.12,0.79,4.19,2.22,217847.0,260883.0,99.0,82.2,3.02,1.8,67.2,64.1,6.0,99.2,78.3,68.2,5.3,2.8,0.4,1.6,21.7,35.4,2.8,12.7,84.5,2.2,12.3,2.1,5.8,5.5,6328.0,5750.0,458.0,5537.0,92.6,1.9,97.7,797100.0,836990.0,3453.0,3166.0,1232.0,1816.0,1972.0,5.0,5.0,2371000.0,1.0,2.0,378200.0,1.0,4.0,984000.0,3.0,26114680.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,1227,19896,550,25,2842,40316,813,0,0,0,0,10,733,29320,850,0,0,0,0,4,232,17179,2671,4,0,62394,668,14,1063,32521,256,6,0,109902,1169,0,0,0,0,0,0,0,0,0,0,0,0,7,595,28318,406,8,1137,98705,156,0,0,0,0,14,7078,36026,297,12,473,24625,4674,0,0,0,0,0,0,0,0,0.32047303870986765,10,43.04441624365482,31.248783840947546,Below,Medium
58,58,2568155,Sturbridge,MA,Massachusetts,town,222,3055,90152,384154,50,1152,23217,68224,18,225,6042,12890,0,0,0,0,0,0,0,0,0,0,0,0,3,16,292,586,22,174,12506,0,30,320,9875,20567,4,95,3117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,197,11852,52517,7,9,346,5303,45,794,20334,217332,5,73,2571,6735,0,0,0,0,0,0,0,0,125.74599018003272,1730.4234234234234,294002,9806.0,47.9,52.1,5.0,24.0,76.0,74.3,52.1,19.1,42.8,92.44,0.95,0.0,3.74,0.0,1.14,1.72,2.85,95917.0,112973.0,94.0,36.9,2.52,4.1,66.8,64.0,11.1,98.4,93.0,85.9,6.7,0.2,0.1,0.1,7.0,38.6,2.5,25.8,71.7,7.7,4.9,1.9,3.2,2.4,4247.0,3230.0,660.0,3231.0,83.0,8.4,92.4,320800.0,312727.0,1881.0,1546.0,1324.0,992.0,1977.0,19.0,19.0,4530000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,1364,20154,190,13,716,26853,528,0,0,0,0,0,0,0,0,0,0,0,0,5,195,18250,3165,8,0,71874,432,11,686,30859,317,24,0,32811,2374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1382,60162,250,1,758,38444,1357,18,4830,25610,211,15,1347,35219,1899,0,0,0,0,0,0,0,0,0.2940825814647251,9,39.1754028146033,29.98184784825617,Below,Small
59,59,2568050,Stow,MA,Massachusetts,town,65,490,16896,78289,11,103,2002,5434,13,31,1330,7396,0,0,0,0,4,64,2233,19110,0,0,0,0,5,25,574,2064,0,0,0,0,0,0,0,0,4,5,211,0,0,0,0,0,0,0,0,0,0,0,0,0,8,65,2600,7284,0,0,2698,0,7,22,1120,2733,13,175,4128,34268,0,0,0,0,0,0,0,0,0,0,0,0,159.7734693877551,1204.446153846154,61393,7130.0,51.5,48.5,5.6,26.5,73.5,71.3,52.0,16.3,40.9,84.75,2.64,0.0,5.5,0.0,3.27,3.84,0.9,147841.0,168973.0,98.9,75.3,2.69,3.3,71.0,66.8,8.1,99.5,76.4,66.4,5.6,2.9,0.3,1.2,23.6,35.6,1.1,21.6,77.3,4.8,10.2,0.7,7.0,3.3,2646.0,2262.0,384.0,2133.0,85.5,0.0,97.3,555200.0,549691.0,2827.0,2492.0,1435.0,1410.0,1974.0,3.0,3.0,1640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,494,19437,642,2,569,42903,543,0,0,0,0,16,4778,34891,1765,0,0,0,0,5,413,22960,1412,0,0,0,0,0,0,0,0,1,0,42200,1765,0,0,0,0,0,0,0,0,0,0,0,0,8,911,40000,883,0,0,0,0,3,390,50909,1009,13,2636,23589,543,0,0,0,0,0,0,0,0,0,0,0,0,2.158323647000217,8,10.98022440392707,8.610518934081346,Below,Small
60,60,2567945,Stoughton,MA,Massachusetts,town,656,32298,709081,1651563,78,1357,23518,81330,69,768,34350,117288,0,0,0,0,14,200,4566,16441,0,0,0,0,14,95,1837,4714,44,263,15960,0,85,25510,484305,619063,0,0,2518,0,0,0,0,0,0,0,0,0,0,0,0,0,68,336,10840,40094,101,460,31292,80416,38,218,8376,35675,106,1864,57234,600781,39,1227,34285,55761,0,0,0,0,0,0,0,0,51.13514768716329,2517.626524390244,942482,29028.0,47.4,52.6,4.2,18.6,81.4,77.8,54.2,20.0,45.7,66.75,16.89,0.26,6.21,0.0,4.05,5.83,3.86,94823.0,114431.0,91.1,41.2,2.55,6.3,69.8,66.1,10.4,98.5,90.4,72.8,9.2,5.4,2.3,0.7,9.6,31.6,6.4,29.9,63.7,4.9,23.8,2.6,16.8,4.3,11808.0,8458.0,2819.0,7618.0,75.0,4.5,91.2,392300.0,405980.0,2032.0,1756.0,1722.0,1494.0,1967.0,28.0,28.0,6326000.0,0.0,0.0,0.0,1.0,3.0,168000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,1043,17331,363,11,1700,44727,411,0,0,0,0,14,1174,22830,2024,0,0,0,0,7,337,19337,2024,6,0,60684,644,300,7283,18985,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,590,32262,417,5,796,68026,281,6,939,38422,746,18,5668,30705,267,31,1430,27942,727,0,0,0,0,0,0,0,0,0.06928648801165926,11,56.895514675485735,32.468030866749345,Above,Large
61,61,2567665,Stoneham,MA,Massachusetts,town,469,5681,242515,1023000,50,758,13937,48219,43,833,42084,91511,0,0,0,0,12,152,3913,15234,0,0,0,0,0,0,0,0,27,184,14049,0,87,1387,64102,162233,5,75,5037,0,0,0,0,0,0,0,0,0,0,0,0,0,53,378,11865,32868,83,677,48507,149419,17,165,8431,45978,75,957,27698,463097,17,115,2892,14441,0,0,0,0,0,0,0,0,180.07393064601305,2181.236673773987,780485,23077.0,48.4,51.6,5.8,19.5,80.5,79.4,55.9,19.9,42.8,86.57,2.33,0.04,5.78,0.0,1.43,3.84,4.44,105541.0,128498.0,94.6,48.1,2.35,5.5,71.7,68.7,10.0,98.2,90.1,76.5,6.1,6.3,0.6,0.6,9.9,28.8,6.3,38.5,55.2,6.5,13.6,3.5,9.2,3.4,10004.0,6620.0,3138.0,5295.0,67.8,2.5,91.9,549600.0,545536.0,1978.0,1803.0,1661.0,1504.0,1961.0,5.0,5.0,1229000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2444000.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,964,18387,439,19,2128,50521,511,0,0,0,0,13,1270,25743,1831,0,0,0,0,0,0,0,0,7,0,76353,814,16,1865,46216,252,15,0,67160,4393,0,0,0,0,0,0,0,0,0,0,0,0,7,620,31389,414,8,1800,71650,265,10,2705,51097,1292,13,6175,28943,293,7,849,25148,1292,0,0,0,0,0,0,0,0,0.12560899315738025,10,44.32985223382589,33.820903930320235,Below,Large
62,62,2567385,Sterling,MA,Massachusetts,town,102,1080,42790,126874,13,217,4835,13714,20,113,5114,17508,0,0,0,0,4,38,1579,4981,0,0,0,0,0,0,0,0,0,0,1118,0,16,443,15656,32833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,40,1309,5742,18,84,7298,18391,5,15,669,1467,15,130,5212,32238,0,0,0,0,0,0,0,0,0,0,0,0,117.47592592592592,1243.862745098039,84084,8015.0,47.6,52.4,4.5,21.7,78.3,76.8,54.9,20.2,49.9,95.7,1.2,0.19,0.44,0.0,0.62,1.86,3.29,119000.0,145346.0,96.6,52.2,2.42,1.8,67.5,65.1,10.4,99.8,93.7,82.9,4.9,5.6,0.0,0.4,6.3,29.1,2.9,25.5,71.6,8.8,3.6,0.0,3.2,0.2,3301.0,2866.0,382.0,2776.0,88.2,1.6,97.4,372400.0,369704.0,1802.0,1580.0,1325.0,1179.0,1974.0,16.0,16.0,4570589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,1055,22281,615,6,875,45257,400,0,0,0,0,10,1245,41553,2000,0,0,0,0,0,0,0,0,0,0,0,0,28,2052,35341,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,522,32725,727,5,1022,86881,444,3,293,44600,1600,9,2149,40092,533,0,0,0,0,0,0,0,0,0,0,0,0,1.14559326575973,9,15.829569557080474,10.490829694323144,Below,Small
