feature_id|feature_name|feature_class|census_code|census_class_code|gsa_code|opm_code|state_name|state_numeric|county_sequence|county_name|county_numeric|date_created|date_edited|bgn_type|bgn_authority|bgn_date|prim_lat_dms|prim_long_dms|prim_lat_dec|prim_long_dec
41148|Navajo Nation Reservation|Civil|2430R|D1|||New Mexico|35|11|Bernalillo|001||03/21/2023|Official|Board Decision|01/01/2006|361010N|1094617W|36.1693816|-109.7712603
41148|Navajo Nation Reservation|Civil|2430R|D1|||New Mexico|35|9|Rio Arriba|039||03/21/2023|Official|Board Decision|01/01/2006|361010N|1094617W|36.1693816|-109.7712603
41148|Navajo Nation Reservation|Civil|2430R|D1|||New Mexico|35|6|Socorro|053||03/21/2023|Official|Board Decision|01/01/2006|361010N|1094617W|36.1693816|-109.7712603
41148|Navajo Nation Reservation|Civil|2430R|D1|||New Mexico|35|2|San Juan|045||03/21/2023|Official|Board Decision|01/01/2006|361010N|1094617W|36.1693816|-109.7712603
41148|Navajo Nation Reservation|Civil|2430R|D1|||Utah|49|10|San Juan|037||03/21/2023|Official|Board Decision|01/01/2006|361010N|1094617W|36.1693816|-109.7712603
41148|Navajo Nation Reservation|Civil|2430R|D1|||New Mexico|35|4|Sandoval|043||03/21/2023|Official|Board Decision|01/01/2006|361010N|1094617W|36.1693816|-109.7712603
41148|Navajo Nation Reservation|Civil|2430R|D1|||Arizona|04|3|Navajo|017||03/21/2023|Official|Board Decision|01/01/2006|361010N|1094617W|36.1693816|-109.7712603
41148|Navajo Nation Reservation|Civil|2430R|D1|||Arizona|04|7|Coconino|005||03/21/2023|Official|Board Decision|01/01/2006|361010N|1094617W|36.1693816|-109.7712603
41148|Navajo Nation Reservation|Civil|2430R|D1|||New Mexico|35|5|Cibola|006||03/21/2023|Official|Board Decision|01/01/2006|361010N|1094617W|36.1693816|-109.7712603
41148|Navajo Nation Reservation|Civil|2430R|D1|||Arizona|04|1|Apache|001||03/21/2023|Official|Board Decision|01/01/2006|361010N|1094617W|36.1693816|-109.7712603
41148|Navajo Nation Reservation|Civil|2430R|D1|||New Mexico|35|8|McKinley|031||03/21/2023|Official|Board Decision|01/01/2006|361010N|1094617W|36.1693816|-109.7712603
169579|Ute Mountain Reservation|Civil|4470R|D1|||Colorado|08|2|La Plata|067|10/13/1978|03/21/2023||||370614N|1083946W|37.1039166|-108.6627197
169579|Ute Mountain Reservation|Civil|4470R|D1|||Colorado|08|1|Montezuma|083|10/13/1978|03/21/2023||||370614N|1083946W|37.1039166|-108.6627197
169579|Ute Mountain Reservation|Civil|4470R|D1|||New Mexico|35|4|San Juan|045|10/13/1978|03/21/2023||||370614N|1083946W|37.1039166|-108.6627197
169579|Ute Mountain Reservation|Civil|4470R|D1|||Utah|49|3|San Juan|037|10/13/1978|03/21/2023||||370614N|1083946W|37.1039166|-108.6627197
1425039|Abraham|Populated Place|00100|U6|||Utah|49|1|Millard|027|12/31/1979|06/07/2022||||392348N|1124305W|39.3966197|-112.7180077
1425050|Adamsville|Populated Place|00320|U6|||Utah|49|1|Beaver|001|12/31/1979|06/07/2022||||381530N|1124738W|38.2583031|-112.7938352
1425096|Altamont|Populated Place|00760|P1|0016|16|Utah|49|1|Duchesne|013|12/31/1979|06/07/2022||||402134N|1101711W|40.359398|-110.2862683
1425097|Altonah|Populated Place|00980|U6|0021|21|Utah|49|1|Duchesne|013|12/31/1979|06/07/2022||||402405N|1101738W|40.4013411|-110.2937692
1425177|Arsenal Villa|Populated Place|02435|U6|||Utah|49|1|Weber|057|12/31/1979|06/07/2022||||410935N|1120203W|41.1596663|-112.0341091
1425202|Atwood|Populated Place|02630|U4|||Utah|49|1|Salt Lake|035|12/31/1979|06/07/2022||||403758N|1115354W|40.6327253|-111.8982687
1425305|Barton|Populated Place|03565|U6|||Utah|49|1|Weber|057|12/31/1979|06/07/2022||||410936N|1120353W|41.1599439|-112.0646649
1425327|Bauer|Populated Place|03730|U6|||Utah|49|1|Tooele|045|12/31/1979|06/07/2022||||402819N|1122144W|40.4718885|-112.3621713
1425430|Bennion|Populated Place|04940|U3|0093|93|Utah|49|1|Salt Lake|035|12/31/1979|06/07/2022||||403819N|1115620W|40.6385584|-111.9388256
1425433|Benson|Populated Place|05050|U5|||Utah|49|1|Cache|005|12/31/1979|06/07/2022||||414715N|1115549W|41.7874286|-111.9302248
1425831|Bluebell|Census|06590|U5|0123|123|Utah|49|1|Duchesne|013|12/31/1979|06/02/2022||||402134N|1101303W|40.3593988|-110.2173783
1425842|Bluff|Populated Place|06700|P1|0125|0125|Utah|49|1|San Juan|037|12/31/1979|06/07/2022||||371704N|1093306W|37.2844449|-109.5517877
1425844|Bluffdale|Populated Place|06810|P1|0124|124|Utah|49|1|Salt Lake|035|12/31/1979|06/07/2022||||402923N|1115620W|40.4896712|-111.9388244
1425865|Bonanza|Census|06920|U5|0127|127|Utah|49|1|Uintah|047|12/31/1979|06/02/2022||||400116N|1091038W|40.0210781|-109.1773388
1425891|Bothwell|Populated Place|07360|U6|0130|130|Utah|49|1|Box Elder|003|12/31/1979|06/07/2022||||414302N|1121532W|41.7171498|-112.2588442
1426269|Caineville|Populated Place|09890|U6|||Utah|49|1|Wayne|055|12/31/1979|06/07/2022||||381959N|1110108W|38.3330359|-111.0187738
1426344|Cannonville|Populated Place|10330|P1|0160|160|Utah|49|1|Garfield|017|12/31/1979|06/07/2022||||373401N|1120314W|37.5669286|-112.0538005
1426351|Carbonville|Census|10440|U5|||Utah|49|1|Carbon|007|12/31/1979|06/02/2022||||393712N|1105004W|39.6199647|-110.8343268
