feature_id|feature_name|feature_class|state_name|state_numeric|county_name|county_numeric|map_name|date_created|date_edited|bgn_type|bgn_authority|bgn_date|prim_lat_dms|prim_long_dms|prim_lat_dec|prim_long_dec|source_lat_dms|source_long_dms|source_lat_dec|source_long_dec
61275|Bailey Estates|Populated Place|Arkansas|05|Lonoke|085|Cabot|12/01/1991|06/07/2022||||345408N|0920109W|34.9023108|-92.0190327|||0.0|0.0
61277|Hoover Addition|Populated Place|Arkansas|05|Lonoke|085|Cabot|12/01/1991|06/07/2022||||345345N|0920142W|34.895922|-92.0281996|||0.0|0.0
61278|Tower Hill Addition|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345243N|0915906W|34.8787|-91.9848647|||0.0|0.0
61280|Woodlawn Estates|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345522N|0915957W|34.9228661|-91.9990324|||0.0|0.0
61282|Hidden Oaks|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345406N|0915812W|34.9017554|-91.9698646|||0.0|0.0
61283|Kelly Addition|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345352N|0915733W|34.8978666|-91.9590309|||0.0|0.0
61284|Southwood Addition|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345512N|0915831W|34.9200884|-91.9751428|||0.0|0.0
61285|Cedar Hills Estates|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345600N|0915751W|34.9334216|-91.9640315|||0.0|0.0
61286|Whisperwood|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345618N|0915824W|34.9384215|-91.9731986|||0.0|0.0
61287|Windwood Circle|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345557N|0915947W|34.9325881|-91.9962547|||0.0|0.0
61288|The Oaks|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345610N|0915924W|34.9361992|-91.9898656|||0.0|0.0
61289|Evergreen Place|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345631N|0915907W|34.9420325|-91.9851434|||0.0|0.0
61290|Windwood Heights|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345637N|0915851W|34.9436992|-91.9806989|||0.0|0.0
61292|Dogwood Meadows|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345652N|0915801W|34.9478659|-91.9668096|||0.0|0.0
61293|Poage Addition|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345700N|0915752W|34.950088|-91.9643096|||0.0|0.0
61294|Confederate Place|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345720N|0915848W|34.9556435|-91.9798656|||0.0|0.0
61295|Talbot Addition|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345752N|0915948W|34.9645321|-91.9965329|||0.0|0.0
61296|Cooper Addition|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345808N|0915809W|34.9689767|-91.9690322|||0.0|0.0
61297|Leaning Pines|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345840N|0915821W|34.9778654|-91.9723657|||0.0|0.0
61299|Stagecoach Addition|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345815N|0915833W|34.970921|-91.9756991|||0.0|0.0
61300|Vise Addition|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345843N|0915932W|34.9786986|-91.9920885|||0.0|0.0
61301|Woodiel Acres|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345842N|0915857W|34.9784209|-91.982366|||0.0|0.0
61302|Pershing Addition|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345932N|0915913W|34.9923096|-91.9868108|||0.0|0.0
61303|Shady Grove Estates|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345847N|0915756W|34.9798098|-91.9654211|||0.0|0.0
61304|Sweetwater Estates|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345917N|0915745W|34.9881431|-91.9623655|||0.0|0.0
61305|Trailwood Addition|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345833N|0915734W|34.975921|-91.9593097|||0.0|0.0
61306|Circle B Addition|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345940N|0915726W|34.9945319|-91.9570876|||0.0|0.0
61307|Pine Hill Estates|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345438N|0915701W|34.9106442|-91.9501419|||0.0|0.0
61308|Cinnamon Acres|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345522N|0915711W|34.9228663|-91.95292|||0.0|0.0
61309|Lincoln Terrace|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345535N|0915713W|34.9264773|-91.9534755|||0.0|0.0
61310|Oak Forest|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345700N|0915728W|34.9500881|-91.9576427|||0.0|0.0
61311|Fulmer Field Estates|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345656N|0915721W|34.948977|-91.9556982|||0.0|0.0
61312|Shadow Oaks Addition|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345720N|0915652W|34.9556436|-91.9476424|||0.0|0.0
61313|Whispering Pines Addition|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345705N|0915619W|34.951477|-91.9384754|||0.0|0.0
61314|Mount Carmel Estates|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345617N|0915548W|34.9381439|-91.9298639|||0.0|0.0
61319|Sellers Addition|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345753N|0915643W|34.9648101|-91.9451425|||0.0|0.0
61321|Mount Springs Estates|Populated Place|Arkansas|05|Lonoke|085|Oak Grove|12/01/1991|06/07/2022||||345818N|0915423W|34.9717547|-91.9062525|||0.0|0.0
61324|Eagle Park (historical)|Populated Place|Arkansas|05|Lonoke|085|Wattensaw|12/01/1991|06/07/2022||||345345N|0915156W|34.8959225|-91.865417|||0.0|0.0
61327|Waterproof|Populated Place|Arkansas|05|Lonoke|085|Wattensaw|12/01/1991|06/07/2022||||345423N|0914624W|34.9064783|-91.7734699|||0.0|0.0
